post_url,channel_username,message_id,course,course_match_status,scenario_post_time,scenario_sales_utc_offset_hours,before_72h_amount_kopecks,after_72h_amount_kopecks,before_72h_lines,after_72h_lines,fits_observed_time_bounds,other_observed_activity_posts_around,interpretation,before_72h_case_amount_rub,after_72h_case_amount_rub
https://t.me/postypashki_old/1877,postypashki_old,1877,ML про,family_candidate,2026-09-02 16:06:05,0,6125000,12192500,8,15,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,61250.0,121925.0
https://t.me/postypashki_old/1877,postypashki_old,1877,Backend про,family_candidate,2026-09-02 16:06:05,0,8385000,10821500,10,14,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,83850.0,108215.0
https://t.me/postypashki_old/1877,postypashki_old,1877,Алгоритмы про,family_candidate,2026-09-02 16:06:05,0,3687500,4830000,5,6,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,36875.0,48300.0
https://t.me/postypashki_old/1877,postypashki_old,1877,AI агенты,family_candidate,2026-09-02 16:06:05,0,8367000,5925000,11,8,True,8,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,83670.0,59250.0
https://t.me/postypashki_old/1878,postypashki_old,1878,Аналитика про,family_candidate,2026-09-03 16:06:06,0,14914500,22192500,17,27,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,149145.0,221925.0
https://t.me/postypashki_old/1878,postypashki_old,1878,ML про,family_candidate,2026-09-03 16:06:06,0,6225000,27015000,8,34,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,62250.0,270150.0
https://t.me/postypashki_old/1878,postypashki_old,1878,Backend про,family_candidate,2026-09-03 16:06:06,0,8012500,14129000,11,17,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,80125.0,141290.0
https://t.me/postypashki_old/1878,postypashki_old,1878,Алгоритмы про,family_candidate,2026-09-03 16:06:06,0,4485000,5873400,6,7,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,44850.0,58734.0
https://t.me/postypashki_old/1878,postypashki_old,1878,AI агенты,family_candidate,2026-09-03 16:06:06,0,3980000,12890000,5,18,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,39800.0,128900.0
https://t.me/postypashki_mems/1410,postypashki_mems,1410,Аналитика про,family_candidate,2026-09-03 16:15:26,0,14914500,22192500,17,27,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,149145.0,221925.0
https://t.me/postypashki_mems/1410,postypashki_mems,1410,ML про,family_candidate,2026-09-03 16:15:26,0,6225000,27015000,8,34,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,62250.0,270150.0
https://t.me/postypashki_mems/1410,postypashki_mems,1410,Backend про,family_candidate,2026-09-03 16:15:26,0,8012500,14129000,11,17,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,80125.0,141290.0
https://t.me/postypashki_mems/1410,postypashki_mems,1410,Алгоритмы про,family_candidate,2026-09-03 16:15:26,0,4485000,5873400,6,7,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,44850.0,58734.0
https://t.me/postypashki_mems/1410,postypashki_mems,1410,AI агенты,family_candidate,2026-09-03 16:15:26,0,3980000,12890000,5,18,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,39800.0,128900.0
https://t.me/postypashki_mems/1412,postypashki_mems,1412,Аналитика про,family_candidate,2026-09-05 15:50:19,0,20895000,9755000,25,12,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,208950.0,97550.0
https://t.me/postypashki_mems/1412,postypashki_mems,1412,ML про,family_candidate,2026-09-05 15:50:19,0,12192500,24625000,15,31,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,121925.0,246250.0
https://t.me/postypashki_mems/1412,postypashki_mems,1412,Backend про,family_candidate,2026-09-05 15:50:19,0,9926500,8257500,13,10,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,99265.0,82575.0
https://t.me/postypashki_mems/1412,postypashki_mems,1412,Алгоритмы про,family_candidate,2026-09-05 15:50:19,0,4830000,5075900,6,6,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,48300.0,50759.0
https://t.me/postypashki_mems/1412,postypashki_mems,1412,AI агенты,family_candidate,2026-09-05 15:50:19,0,5925000,13335000,8,18,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,59250.0,133350.0
https://t.me/postypashki_old/1880,postypashki_old,1880,Аналитика про,family_candidate,2026-09-06 09:06:06,0,21642500,9852500,26,12,True,14,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,216425.0,98525.0
https://t.me/postypashki_old/1880,postypashki_old,1880,ML про,family_candidate,2026-09-06 09:06:06,0,23335000,13285000,28,18,True,14,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,233350.0,132850.0
https://t.me/postypashki_old/1880,postypashki_old,1880,Backend про,family_candidate,2026-09-06 09:06:06,0,11641500,4227500,14,5,True,14,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,116415.0,42275.0
https://t.me/postypashki_old/1880,postypashki_old,1880,Алгоритмы про,family_candidate,2026-09-06 09:06:06,0,5725900,4182500,7,5,True,14,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,57259.0,41825.0
https://t.me/postypashki_old/1880,postypashki_old,1880,AI агенты,family_candidate,2026-09-06 09:06:06,0,5925000,14032500,8,19,True,14,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,59250.0,140325.0
https://t.me/postypashki_old/1882,postypashki_old,1882,Backend старт,explicit,2026-09-06 15:04:47,0,3137500,895000,4,1,True,16,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,31375.0,8950.0
https://t.me/postypashki_old/1882,postypashki_old,1882,Алгоритмы старт,explicit,2026-09-06 15:04:47,0,1595000,3587500,2,6,True,16,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,15950.0,35875.0
https://t.me/postypashki_old/1883,postypashki_old,1883,Аналитика про,family_candidate,2026-09-06 17:44:11,0,21200000,6017500,26,7,True,17,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,212000.0,60175.0
https://t.me/postypashki_mems/1423,postypashki_mems,1423,Аналитика про,explicit,2026-09-08 14:10:56,0,13040000,2585000,16,3,False,20,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,130400.0,25850.0
https://t.me/postypashki_old/1895,postypashki_old,1895,Алгоритмы про,family_candidate,2026-09-08 15:27:01,0,5075900,3740000,6,5,False,20,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,50759.0,37400.0
https://t.me/postypashki_mems/1424,postypashki_mems,1424,Аналитика про,family_candidate,2026-09-09 13:33:48,0,8357500,0,10,0,False,17,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,83575.0,0.0
https://t.me/postypashki_mems/1424,postypashki_mems,1424,ML про,family_candidate,2026-09-09 13:33:48,0,10150000,747500,14,1,False,17,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,101500.0,7475.0
https://t.me/postypashki_mems/1424,postypashki_mems,1424,Backend про,family_candidate,2026-09-09 13:33:48,0,3332500,0,4,0,False,17,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,33325.0,0.0
https://t.me/postypashki_mems/1424,postypashki_mems,1424,Алгоритмы про,family_candidate,2026-09-09 13:33:48,0,4182500,2990000,5,4,False,17,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,41825.0,29900.0
https://t.me/postypashki_mems/1424,postypashki_mems,1424,AI агенты,family_candidate,2026-09-09 13:33:48,0,10052500,1495000,14,2,False,17,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,100525.0,14950.0
https://t.me/algoses/625,algoses,625,Алгоритмы про,explicit,2026-09-09 15:34:11,0,4782500,1495000,6,2,False,16,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,47825.0,14950.0
https://t.me/algoses/626,algoses,626,Алгоритмы про,family_candidate,2026-09-09 16:35:27,0,5530000,747500,7,1,False,16,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,55300.0,7475.0
https://t.me/chad_protocol/543,chad_protocol,543,Алгоритмы про,explicit,2026-09-09 17:04:50,0,6277500,0,8,0,False,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,62775.0,0.0
https://t.me/postypashki_old/1899,postypashki_old,1899,Аналитика про,explicit,2026-09-10 14:06:13,0,3480000,0,4,0,False,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,34800.0,0.0
https://t.me/chad_protocol/508,chad_protocol,508,Аналитика про,family_candidate,2026-08-05 18:19:34,3,0,499500,0,1,False,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,0.0,4995.0
https://t.me/chad_protocol/508,chad_protocol,508,ML про,family_candidate,2026-08-05 18:19:34,3,1742500,1749000,2,2,False,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,17425.0,17490.0
https://t.me/chad_protocol/508,chad_protocol,508,Backend про,family_candidate,2026-08-05 18:19:34,3,847500,1622000,1,2,False,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,8475.0,16220.0
https://t.me/chad_protocol/508,chad_protocol,508,Алгоритмы про,family_candidate,2026-08-05 18:19:34,3,0,0,0,0,False,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,0.0,0.0
https://t.me/chad_protocol/508,chad_protocol,508,AI агенты,family_candidate,2026-08-05 18:19:34,3,0,0,0,0,False,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,0.0,0.0
https://t.me/postypashki_old/1833,postypashki_old,1833,Алгоритмы старт,explicit,2026-08-07 17:22:16,3,0,25094168,0,49,True,13,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,0.0,250941.68
https://t.me/chad_protocol/510,chad_protocol,510,Аналитика старт,family_candidate,2026-08-08 12:24:53,3,0,20396000,0,35,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,0.0,203960.0
https://t.me/chad_protocol/510,chad_protocol,510,Алгоритмы старт,family_candidate,2026-08-08 12:24:53,3,0,25589168,0,50,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,0.0,255891.68
https://t.me/chad_protocol/510,chad_protocol,510,Backend старт,family_candidate,2026-08-08 12:24:53,3,3790500,10974666,5,20,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,37905.0,109746.66
https://t.me/chad_protocol/510,chad_protocol,510,ML старт,family_candidate,2026-08-08 12:24:53,3,2523500,19046333,3,35,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,25235.0,190463.33
https://t.me/postypashki_mems/1373,postypashki_mems,1373,Аналитика старт,family_candidate,2026-08-08 13:34:46,3,0,20720500,0,36,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,0.0,207205.0
https://t.me/postypashki_mems/1373,postypashki_mems,1373,Алгоритмы старт,family_candidate,2026-08-08 13:34:46,3,2297500,23291668,4,46,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,22975.0,232916.68
https://t.me/postypashki_mems/1373,postypashki_mems,1373,Backend старт,family_candidate,2026-08-08 13:34:46,3,2943000,10974666,4,20,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,29430.0,109746.66
https://t.me/postypashki_mems/1373,postypashki_mems,1373,ML старт,family_candidate,2026-08-08 13:34:46,3,2648500,18046833,4,33,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,26485.0,180468.33
https://t.me/algoses/594,algoses,594,Аналитика старт,family_candidate,2026-08-08 17:04:16,3,994500,20375000,2,35,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,9945.0,203750.0
https://t.me/algoses/594,algoses,594,Алгоритмы старт,family_candidate,2026-08-08 17:04:16,3,4786000,21298168,9,42,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,47860.0,212981.68
https://t.me/algoses/594,algoses,594,Backend старт,family_candidate,2026-08-08 17:04:16,3,4883000,8187166,8,15,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,48830.0,81871.66
https://t.me/algoses/594,algoses,594,ML старт,family_candidate,2026-08-08 17:04:16,3,2922500,17443333,5,32,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,29225.0,174433.33
https://t.me/postypashki_old/1836,postypashki_old,1836,Аналитика старт,family_candidate,2026-08-09 13:32:11,3,8675000,15065500,15,25,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,86750.0,150655.0
https://t.me/postypashki_old/1836,postypashki_old,1836,Алгоритмы старт,family_candidate,2026-08-09 13:32:11,3,11034000,16535168,21,33,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,110340.0,165351.68
https://t.me/postypashki_old/1836,postypashki_old,1836,Backend старт,family_candidate,2026-08-09 13:32:11,3,6079000,6193666,11,11,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,60790.0,61936.66
https://t.me/postypashki_old/1836,postypashki_old,1836,ML старт,family_candidate,2026-08-09 13:32:11,3,7771500,17266833,14,30,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,77715.0,172668.33
https://t.me/postypashki_old/1837,postypashki_old,1837,Аналитика старт,family_candidate,2026-08-09 18:35:40,3,12265500,12349500,21,20,True,16,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,122655.0,123495.0
https://t.me/postypashki_old/1837,postypashki_old,1837,Алгоритмы старт,family_candidate,2026-08-09 18:35:40,3,17992668,9576500,35,19,True,16,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,179926.68,95765.0
https://t.me/postypashki_old/1837,postypashki_old,1837,Backend старт,family_candidate,2026-08-09 18:35:40,3,8515666,3757000,15,7,True,16,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,85156.66,37570.0
https://t.me/postypashki_old/1837,postypashki_old,1837,ML старт,family_candidate,2026-08-09 18:35:40,3,14602833,10211000,27,17,True,16,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,146028.33,102110.0
https://t.me/postypashki_old/1838,postypashki_old,1838,Аналитика старт,explicit,2026-08-10 16:26:59,3,17104000,7511000,29,12,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,171040.0,75110.0
https://t.me/algoses/595,algoses,595,Алгоритмы старт,family_candidate,2026-08-10 18:01:31,3,25094168,4224000,49,7,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,250941.68,42240.0
https://t.me/chad_protocol/512,chad_protocol,512,Аналитика старт,family_candidate,2026-08-10 18:50:40,3,19148000,5467000,33,8,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,191480.0,54670.0
https://t.me/chad_protocol/512,chad_protocol,512,Алгоритмы старт,family_candidate,2026-08-10 18:50:40,3,25094168,4224000,49,7,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,250941.68,42240.0
https://t.me/chad_protocol/512,chad_protocol,512,Backend старт,family_candidate,2026-08-10 18:50:40,3,12272666,0,22,0,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,122726.66,0.0
https://t.me/chad_protocol/512,chad_protocol,512,ML старт,family_candidate,2026-08-10 18:50:40,3,18056333,7357500,33,12,True,15,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,180563.33,73575.0
https://t.me/postypashki_old/1840,postypashki_old,1840,Аналитика старт,family_candidate,2026-08-10 20:33:06,3,20396000,4219000,35,6,True,16,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,203960.0,42190.0
https://t.me/postypashki_old/1840,postypashki_old,1840,Алгоритмы старт,family_candidate,2026-08-10 20:33:06,3,25094168,4224000,49,7,True,16,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,250941.68,42240.0
https://t.me/postypashki_old/1840,postypashki_old,1840,Backend старт,family_candidate,2026-08-10 20:33:06,3,12272666,0,22,0,True,16,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,122726.66,0.0
https://t.me/postypashki_old/1840,postypashki_old,1840,ML старт,family_candidate,2026-08-10 20:33:06,3,18056333,7357500,33,12,True,16,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,180563.33,73575.0
https://t.me/chad_protocol/513,chad_protocol,513,Аналитика старт,family_candidate,2026-08-10 20:43:48,3,20396000,4219000,35,6,True,16,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,203960.0,42190.0
https://t.me/chad_protocol/513,chad_protocol,513,Алгоритмы старт,family_candidate,2026-08-10 20:43:48,3,25094168,4224000,49,7,True,16,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,250941.68,42240.0
https://t.me/chad_protocol/513,chad_protocol,513,Backend старт,family_candidate,2026-08-10 20:43:48,3,12272666,0,22,0,True,16,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,122726.66,0.0
https://t.me/chad_protocol/513,chad_protocol,513,ML старт,family_candidate,2026-08-10 20:43:48,3,18056333,7357500,33,12,True,16,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,180563.33,73575.0
https://t.me/algoses/596,algoses,596,Аналитика старт,family_candidate,2026-08-10 21:49:10,3,20396000,4219000,35,6,True,17,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,203960.0,42190.0
https://t.me/algoses/596,algoses,596,Алгоритмы старт,family_candidate,2026-08-10 21:49:10,3,25094168,4224000,49,7,True,17,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,250941.68,42240.0
https://t.me/algoses/596,algoses,596,Backend старт,family_candidate,2026-08-10 21:49:10,3,12272666,0,22,0,True,17,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,122726.66,0.0
https://t.me/algoses/596,algoses,596,ML старт,family_candidate,2026-08-10 21:49:10,3,18056333,7357500,33,12,True,17,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,180563.33,73575.0
https://t.me/postypashki_mems/1380,postypashki_mems,1380,Аналитика старт,family_candidate,2026-08-10 21:49:44,3,20396000,4219000,35,6,True,17,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,203960.0,42190.0
https://t.me/postypashki_mems/1380,postypashki_mems,1380,Алгоритмы старт,family_candidate,2026-08-10 21:49:44,3,25094168,4224000,49,7,True,17,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,250941.68,42240.0
https://t.me/postypashki_mems/1380,postypashki_mems,1380,Backend старт,family_candidate,2026-08-10 21:49:44,3,12272666,0,22,0,True,17,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,122726.66,0.0
https://t.me/postypashki_mems/1380,postypashki_mems,1380,ML старт,family_candidate,2026-08-10 21:49:44,3,18056333,7357500,33,12,True,17,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,180563.33,73575.0
https://t.me/postypashki_old/1843,postypashki_old,1843,Аналитика про,family_candidate,2026-08-11 18:50:13,3,2259500,2569500,5,3,True,14,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,22595.0,25695.0
https://t.me/postypashki_old/1843,postypashki_old,1843,ML про,family_candidate,2026-08-11 18:50:13,3,1722000,847500,2,1,True,14,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,17220.0,8475.0
https://t.me/postypashki_old/1843,postypashki_old,1843,Backend про,family_candidate,2026-08-11 18:50:13,3,1473500,0,2,0,True,14,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,14735.0,0.0
https://t.me/postypashki_old/1843,postypashki_old,1843,Алгоритмы про,family_candidate,2026-08-11 18:50:13,3,0,495000,0,1,True,14,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,0.0,4950.0
https://t.me/postypashki_old/1843,postypashki_old,1843,AI агенты,family_candidate,2026-08-11 18:50:13,3,0,0,0,0,True,14,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,0.0,0.0
https://t.me/postypashki_old/1844,postypashki_old,1844,Аналитика про,explicit,2026-08-12 19:05:42,3,2612000,1722000,5,2,True,13,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,26120.0,17220.0
https://t.me/postypashki_old/1852,postypashki_old,1852,Аналитика про,family_candidate,2026-08-16 19:39:39,3,495000,1672000,1,2,True,5,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,4950.0,16720.0
https://t.me/postypashki_old/1852,postypashki_old,1852,ML про,family_candidate,2026-08-16 19:39:39,3,847500,0,1,0,True,5,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,8475.0,0.0
https://t.me/postypashki_old/1852,postypashki_old,1852,Backend про,family_candidate,2026-08-16 19:39:39,3,0,700000,0,1,True,5,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,0.0,7000.0
https://t.me/postypashki_old/1852,postypashki_old,1852,Алгоритмы про,family_candidate,2026-08-16 19:39:39,3,0,0,0,0,True,5,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,0.0,0.0
https://t.me/postypashki_old/1852,postypashki_old,1852,AI агенты,family_candidate,2026-08-16 19:39:39,3,0,0,0,0,True,5,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,0.0,0.0
https://t.me/postypashki_old/1859,postypashki_old,1859,Аналитика про,family_candidate,2026-08-22 13:19:48,3,824500,15132500,1,19,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,8245.0,151325.0
https://t.me/postypashki_old/1859,postypashki_old,1859,ML про,family_candidate,2026-08-22 13:19:48,3,747500,11900000,1,15,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,7475.0,119000.0
https://t.me/postypashki_old/1859,postypashki_old,1859,Backend про,family_candidate,2026-08-22 13:19:48,3,4437500,4999750,6,6,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,44375.0,49997.5
https://t.me/postypashki_old/1859,postypashki_old,1859,Алгоритмы про,family_candidate,2026-08-22 13:19:48,3,1595000,5127500,2,7,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,15950.0,51275.0
https://t.me/postypashki_old/1859,postypashki_old,1859,AI агенты,family_candidate,2026-08-22 13:19:48,3,1642500,22377550,2,28,True,10,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,16425.0,223775.5
https://t.me/postypashki_old/1860,postypashki_old,1860,AI агенты,explicit,2026-08-23 11:51:41,3,3880000,24367550,5,30,True,12,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,38800.0,243675.5
https://t.me/chad_protocol/524,chad_protocol,524,Аналитика про,family_candidate,2026-08-23 13:05:55,3,4659500,12045000,6,15,True,12,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,46595.0,120450.0
https://t.me/chad_protocol/524,chad_protocol,524,ML про,family_candidate,2026-08-23 13:05:55,3,6397500,6250000,8,8,True,12,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,63975.0,62500.0
https://t.me/chad_protocol/524,chad_protocol,524,Backend про,family_candidate,2026-08-23 13:05:55,3,5477500,5502250,7,7,True,12,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,54775.0,55022.5
https://t.me/chad_protocol/524,chad_protocol,524,Алгоритмы про,family_candidate,2026-08-23 13:05:55,3,3735000,3882500,5,5,True,12,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,37350.0,38825.0
https://t.me/chad_protocol/524,chad_protocol,524,AI агенты,family_candidate,2026-08-23 13:05:55,3,3880000,24367550,5,30,True,12,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,38800.0,243675.5
https://t.me/algoses/614,algoses,614,Алгоритмы про,explicit,2026-08-23 17:09:54,3,4580000,3037500,6,4,True,12,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,45800.0,30375.0
https://t.me/postypashki_old/1863,postypashki_old,1863,Backend про,explicit,2026-08-23 19:20:03,3,7070000,3909750,9,5,True,11,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,70700.0,39097.5
https://t.me/chad_protocol/527,chad_protocol,527,ML про,explicit,2026-08-24 19:24:29,3,10430000,3810000,13,5,True,12,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,104300.0,38100.0
https://t.me/chad_protocol/527,chad_protocol,527,AI агенты,explicit,2026-08-24 19:24:29,3,20135050,12938750,25,16,True,12,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,201350.5,129387.5
https://t.me/postypashki_mems/1398,postypashki_mems,1398,Аналитика про,family_candidate,2026-08-25 15:25:21,3,15132500,1495000,19,2,True,11,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,151325.0,14950.0
https://t.me/postypashki_mems/1398,postypashki_mems,1398,ML про,family_candidate,2026-08-25 15:25:21,3,11152500,3785000,14,5,True,11,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,111525.0,37850.0
https://t.me/postypashki_mems/1398,postypashki_mems,1398,Backend про,family_candidate,2026-08-25 15:25:21,3,4999750,2990000,6,4,True,11,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,49997.5,29900.0
https://t.me/postypashki_mems/1398,postypashki_mems,1398,Алгоритмы про,family_candidate,2026-08-25 15:25:21,3,4380000,895000,6,1,True,11,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,43800.0,8950.0
https://t.me/postypashki_mems/1398,postypashki_mems,1398,AI агенты,family_candidate,2026-08-25 15:25:21,3,22527550,8158750,28,10,True,11,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,225275.5,81587.5
https://t.me/algoses/615,algoses,615,Аналитика про,family_candidate,2026-08-25 19:10:56,3,14287500,1495000,18,2,True,12,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,142875.0,14950.0
https://t.me/algoses/615,algoses,615,ML про,family_candidate,2026-08-25 19:10:56,3,9830000,3785000,12,5,True,12,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,98300.0,37850.0
https://t.me/algoses/615,algoses,615,Backend про,family_candidate,2026-08-25 19:10:56,3,4999750,2990000,6,4,True,12,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,49997.5,29900.0
https://t.me/algoses/615,algoses,615,Алгоритмы про,family_candidate,2026-08-25 19:10:56,3,2987500,895000,4,1,True,12,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,29875.0,8950.0
https://t.me/algoses/615,algoses,615,AI агенты,family_candidate,2026-08-25 19:10:56,3,21035050,9053750,26,11,True,12,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,210350.5,90537.5
https://t.me/chad_protocol/528,chad_protocol,528,Аналитика про,family_candidate,2026-08-26 19:16:56,3,7562500,1195000,9,2,True,9,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,75625.0,11950.0
https://t.me/chad_protocol/528,chad_protocol,528,ML про,family_candidate,2026-08-26 19:16:56,3,5355000,5427500,7,7,True,9,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,53550.0,54275.0
https://t.me/chad_protocol/528,chad_protocol,528,Backend про,family_candidate,2026-08-26 19:16:56,3,3909750,747500,5,1,True,9,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,39097.5,7475.0
https://t.me/chad_protocol/528,chad_protocol,528,Алгоритмы про,family_candidate,2026-08-26 19:16:56,3,2340000,0,3,0,True,9,Тематическое окно; не выручка от поста. Окна разных публикаций пересекаются.,23400.0,0.0
